Transaction_ID,Date_Time,Channel,Store_ID,SKU,Quantity,Total_Amount,Customer_ID
TXN-560318,2025-02-18 18:00:00,Store,COR-003,SKU-7299,5,136.56,
TXN-420002,2025-01-26T00:00:00Z,Web,WEB-000,SKU-5406,4,107.9,
TXN-483053,2025-07-15 14:00:00,Store,MAD-001,SKU-1283,4,107.84,0039QLM2hvmQTrbxxv
TXN-649721,2024-06-23 20:00:00,Store,COR-003,SKU-6772,2,102.71,003s94JVz5NqJNXLLy
TXN-532173,2025-01-14T00:00:00Z,Web,WEB-000,SKU-6570,1,125.65,
TXN-226565,2024-01-04T00:00:00Z,Web,WEB-000,SKU-5492,1,186.32,003nmPCBqpw1oeJ8Dy
TXN-998781,2025-01-14 19:00:00,Store,MAD-001,SKU-1931,4,175.41,
TXN-594048,2025-12-19 17:00:00,Store,MAD-001,SKU-1503,1,67.42,003JjrTvEorh83YW0O
TXN-206217,2025-09-26T00:00:00Z,Web,WEB-000,SKU-8018,2,133.9,0033N8XfR76EoXxEBm
TXN-799797,2025-12-17 16:00:00,Store,COR-003,SKU-8410,5,138.78,
TXN-948869,2025-02-08T00:00:00Z,Web,WEB-000,SKU-7785,4,67.43,
TXN-221361,2025-05-10 11:00:00,Store,COR-003,SKU-7564,3,130.48,003TxEJuzQk22l9dFl
TXN-187663,2025-10-13 12:00:00,Store,COR-003,SKU-1240,3,164.46,003c57ciaN3ix4EVqh
TXN-125853,2025-10-28T00:00:00Z,Web,WEB-000,SKU-7136,5,30.26,0034PTEsiSL91V8t3c
TXN-216758,2025-05-13T00:00:00Z,Web,WEB-000,SKU-4241,3,172.87,003LKelrn3JDjJUq1k
TXN-830351,2025-03-11T00:00:00Z,Web,WEB-000,SKU-8116,3,116.26,003dx95wDCVSPscadd
TXN-984986,2024-06-29 15:00:00,Store,MAD-001,SKU-7956,1,120.18,003rQuuQhmO1uHcXGu
TXN-342854,2025-03-26 11:00:00,Store,BCN-002,SKU-4278,1,29.75,003IvaBsyai2AaOb1U
TXN-407125,2025-07-29 20:00:00,Store,BCN-002,SKU-5207,4,142.11,003mrFFSHsFHcpocIY
TXN-800720,2024-11-06T00:00:00Z,Web,WEB-000,SKU-7713,4,39.53,
TXN-967786,2024-08-05 19:00:00,Store,BCN-002,SKU-1780,5,171.19,0031zGb23segMdT9xU
TXN-964605,2024-02-21T00:00:00Z,Web,WEB-000,SKU-5056,1,33.98,003MtC33xO07aFjYnp
TXN-462355,2024-03-16 19:00:00,Store,MAD-001,SKU-7302,1,63.39,
TXN-363804,2025-03-03 20:00:00,Store,BCN-002,SKU-4812,5,185.64,003URKyqeQ055tFojl
TXN-679969,2024-04-28T00:00:00Z,Web,WEB-000,SKU-6858,5,199.9,0036EWtSZut9suxEGi
TXN-483322,2025-09-06T00:00:00Z,Web,WEB-000,SKU-5525,2,90.86,
TXN-150283,2024-03-02 10:00:00,Store,BCN-002,SKU-3685,1,107.92,
TXN-270927,2024-12-01 20:00:00,Store,COR-003,SKU-3154,2,99.07,
TXN-352235,2024-02-03T00:00:00Z,Web,WEB-000,SKU-7282,2,172.72,003FcXudse4L5zEJAY
TXN-161997,2024-12-15 10:00:00,Store,MAD-001,SKU-1006,5,33.71,
TXN-479110,2024-01-14T00:00:00Z,Web,WEB-000,SKU-5292,5,35.92,003XsVfqL4yNgDR6kG
TXN-960299,2024-05-22 18:00:00,Store,MAD-001,SKU-4165,5,84.83,0030vLdGM8FAkNZ7tv
TXN-975398,2025-11-05 18:00:00,Store,COR-003,SKU-4042,5,143.34,003FmLgfyeW4Jj3EO2
TXN-755313,2024-01-10 16:00:00,Store,COR-003,SKU-1677,2,189.26,003CirS30oyWwL7Rdf
TXN-626603,2025-03-07 13:00:00,Store,BCN-002,SKU-6211,-5,-18.84,003G7Tc2GnwUzpreKA
TXN-798766,2025-10-27 16:00:00,Store,COR-003,SKU-7442,3,59.46,003WA9FV73LE5LTSxs
TXN-377884,2025-12-30T00:00:00Z,Web,WEB-000,SKU-7724,2,38.42,003Gl2laaQRxP8RHUf
TXN-937644,2024-03-29 17:00:00,Store,MAD-001,SKU-1585,1,176.9,003xr5lkyVX5HBJe46
TXN-252343,2026-01-05T00:00:00Z,Web,WEB-000,SKU-8002,5,188.28,003mrFFSHsFHcpocIY
TXN-604168,2024-04-23 13:00:00,Store,COR-003,SKU-1609,4,76.43,003uJGiK619xFi2cFR
TXN-194195,2024-02-07 13:00:00,Store,MAD-001,SKU-7329,5,155.63,003BqbOqgfYXH3BDTA
TXN-899032,2024-02-16 12:00:00,Store,COR-003,SKU-3031,4,164.21,
TXN-968457,2025-03-16 17:00:00,Store,BCN-002,SKU-4154,5,193.0,003dx95wDCVSPscadd
TXN-172178,2025-11-19 20:00:00,Store,COR-003,SKU-6340,4,51.65,
TXN-686874,2025-12-29 10:00:00,Store,COR-003,SKU-7358,1,113.6,
TXN-589594,2024-08-24 10:00:00,Store,BCN-002,SKU-7044,-4,-107.63,0036EWtSZut9suxEGi
TXN-543526,2024-01-03 19:00:00,Store,BCN-002,SKU-1642,5,178.64,003MJigYHFeK0cY1az
TXN-665656,2024-10-10T00:00:00Z,Web,WEB-000,SKU-5621,2,18.56,0030jIKlhGmnZ3Yr4E
TXN-299928,2024-07-07 10:00:00,Store,MAD-001,SKU-5555,5,78.86,003f3oMlRgeI1nyit5
TXN-809146,2024-06-01T00:00:00Z,Web,WEB-000,SKU-7651,1,114.7,
TXN-876725,2024-12-13 17:00:00,Store,BCN-002,SKU-5703,3,168.1,003Eyk32k1CUAGTlvO
TXN-632964,2024-04-08T00:00:00Z,Web,WEB-000,SKU-7135,2,39.33,
TXN-202696,2024-10-30T00:00:00Z,Web,WEB-000,SKU-4723,1,83.72,00361qj4cBFcRhIFpD
TXN-563112,2025-02-28 18:00:00,Store,BCN-002,SKU-5481,4,147.48,003iZFBY72zg15ulWB
TXN-189423,2025-07-24T00:00:00Z,Web,WEB-000,SKU-5655,5,67.36,003IpRxicY07mKWAWq
TXN-959031,2024-12-16 20:00:00,Store,BCN-002,SKU-2373,3,167.24,003i9e0xe5B8qg5a2j
TXN-431001,2025-05-14 20:00:00,Store,MAD-001,SKU-8078,3,123.89,00377ZsMS7iHw57PyZ
TXN-257853,2024-04-15T00:00:00Z,Web,WEB-000,SKU-6336,5,61.38,0034SM6d8h03c91idB
TXN-312932,2025-04-06T00:00:00Z,Web,WEB-000,SKU-9234,4,112.21,003Ud7UOTafRX01gmi
TXN-672960,2024-09-13T00:00:00Z,Web,WEB-000,SKU-2841,4,19.44,003SBams5GBxwinyPS
TXN-183648,2025-10-30 15:00:00,Store,BCN-002,SKU-3799,4,55.66,003WzNj9zHJ60XvUcc
TXN-419880,2024-06-03T00:00:00Z,Web,WEB-000,SKU-4631,-5,-183.31,003hXq9ROn6awlAeO4
TXN-289776,2025-11-10T00:00:00Z,Web,WEB-000,SKU-9394,4,129.63,003ULUahIg62xXk6Jn
TXN-403802,2025-10-20 12:00:00,Store,BCN-002,SKU-1992,3,197.15,003B6gFQG87Z5vOJyO
TXN-843522,2025-04-24T00:00:00Z,Web,WEB-000,SKU-5519,1,112.47,
TXN-744064,2024-09-13T00:00:00Z,Web,WEB-000,SKU-4148,5,187.87,003beDwGufrBXUnoSd
TXN-191685,2024-11-10T00:00:00Z,Web,WEB-000,SKU-1338,4,63.11,003rdhZAmVG2JNjUjF
TXN-757260,2025-10-20 13:00:00,Store,BCN-002,SKU-2613,2,32.44,
TXN-864381,2025-03-11T00:00:00Z,Web,WEB-000,SKU-6013,3,77.09,0039MWdLIDfWX4i94U
TXN-907753,2024-04-03 12:00:00,Store,COR-003,SKU-3668,1,73.73,003FawnXJRYcErVvGo
TXN-990733,2025-10-21 16:00:00,Store,BCN-002,SKU-6278,1,101.23,003jEtl9sp5AVB0BPl
TXN-260262,2024-10-05 16:00:00,Store,MAD-001,SKU-6631,2,163.93,00385145b2rZ1re0lQ
TXN-822215,2025-06-19 14:00:00,Store,MAD-001,SKU-4203,4,27.51,003TwpGprkOlw4xiQv
TXN-552606,2025-12-21T00:00:00Z,Web,WEB-000,SKU-5785,2,164.62,
TXN-692466,2024-07-05 19:00:00,Store,MAD-001,SKU-2926,5,122.06,0039rYc9OsKdmtoz1n
TXN-754398,2025-01-11T00:00:00Z,Web,WEB-000,SKU-1538,1,56.29,
TXN-101081,2025-02-07 11:00:00,Store,MAD-001,SKU-2104,2,30.78,003hXq9ROn6awlAeO4
TXN-720399,2025-11-15 19:00:00,Store,BCN-002,SKU-6661,-2,-111.1,003kPD9wvqLeEDrD7O
TXN-306461,2025-03-22 12:00:00,Store,MAD-001,SKU-4543,3,75.68,0037Pvb4J1cmKdzZIV
TXN-590868,2025-10-04 16:00:00,Store,MAD-001,SKU-9480,4,162.62,003XnyACJYS9Q3af3v
TXN-211423,2024-01-06 19:00:00,Store,MAD-001,SKU-5739,1,123.48,003Ssgh0wZydZq3CyI
TXN-218601,2024-07-20 17:00:00,Store,COR-003,SKU-7720,3,147.15,
TXN-494282,2024-01-21T00:00:00Z,Web,WEB-000,SKU-6545,5,112.65,
TXN-747026,2024-12-10 13:00:00,Store,COR-003,SKU-5397,3,140.34,
TXN-787739,2024-01-24T00:00:00Z,Web,WEB-000,SKU-4809,2,139.13,003VMptmTITH9rLx8c
TXN-698432,2025-03-03T00:00:00Z,Web,WEB-000,SKU-2609,5,62.65,003UuYeSqaRAw8H5oj
TXN-561833,2024-08-23T00:00:00Z,Web,WEB-000,SKU-4113,1,132.12,003Kq3TLIMQzbEaZph
TXN-934757,2024-08-22T00:00:00Z,Web,WEB-000,SKU-8549,-3,-117.2,0039wzx6Kn4dQQPsTo
TXN-498072,2024-09-30 10:00:00,Store,BCN-002,SKU-3654,1,173.12,003dmj0GNXe65wsLXX
TXN-169431,2025-07-17 15:00:00,Store,MAD-001,SKU-7486,3,42.39,
TXN-172706,2025-12-01T00:00:00Z,Web,WEB-000,SKU-6468,5,199.28,003T5e9NC6yzmqZkGe
TXN-408409,2024-06-20 10:00:00,Store,MAD-001,SKU-4244,3,14.16,
TXN-244854,2025-10-21T00:00:00Z,Web,WEB-000,SKU-1322,2,45.83,003N1fUmwF4X4UuWGE
TXN-673999,2024-03-01 13:00:00,Store,MAD-001,SKU-8747,2,193.16,0032CvvDefRNiSuMSx
TXN-908568,2025-03-02T00:00:00Z,Web,WEB-000,SKU-4731,3,111.61,003MosUxtHH406oDm0
TXN-645775,2025-11-28 15:00:00,Store,MAD-001,SKU-7277,2,77.46,0034DUbHJBpDnrA6Jq
TXN-932252,2024-07-29 15:00:00,Store,MAD-001,SKU-4628,3,126.51,
TXN-948619,2024-11-23 12:00:00,Store,BCN-002,SKU-9858,3,190.41,
TXN-934713,2024-08-09 12:00:00,Store,COR-003,SKU-1814,1,96.18,003f0Nda6fSBTJOY3e
TXN-925485,2024-07-07 19:00:00,Store,COR-003,SKU-6665,5,175.48,003sAVbBjdlMuiHqMI
TXN-657786,2025-04-28T00:00:00Z,Web,WEB-000,SKU-3907,3,132.1,
TXN-792952,2024-09-11 10:00:00,Store,MAD-001,SKU-2716,4,161.79,003IG13onaNkcOJl4e
TXN-536815,2024-10-20 20:00:00,Store,BCN-002,SKU-4650,5,186.61,003H0dqrT4fbrYdH45
TXN-559871,2024-01-15 16:00:00,Store,BCN-002,SKU-9354,2,73.65,003gHLpTSHslB3Ulde
TXN-555926,2024-09-01 13:00:00,Store,COR-003,SKU-8953,1,117.14,003y30HzLYwK0f68L6
TXN-425398,2024-09-17 15:00:00,Store,COR-003,SKU-5195,2,159.21,003TmzCwkkwjI3HytL
TXN-562878,2024-04-11 20:00:00,Store,COR-003,SKU-9637,5,134.4,003UZg374TTxj9W0Pf
TXN-303824,2024-05-19 11:00:00,Store,MAD-001,SKU-3704,1,143.9,0030D6toQmbYxdbRAV
TXN-797237,2025-11-15T00:00:00Z,Web,WEB-000,SKU-5960,3,112.9,
TXN-699933,2025-03-16 19:00:00,Store,MAD-001,SKU-2807,1,125.41,
TXN-927783,2025-10-15 12:00:00,Store,COR-003,SKU-2641,2,52.94,
TXN-234054,2025-10-24 18:00:00,Store,COR-003,SKU-9320,3,158.5,
TXN-503488,2025-04-07 15:00:00,Store,BCN-002,SKU-7109,4,162.48,
TXN-104060,2025-07-05T00:00:00Z,Web,WEB-000,SKU-9456,5,111.22,003ikhIwDl6D2y8jTX
TXN-626515,2025-12-03T00:00:00Z,Web,WEB-000,SKU-5928,5,65.6,0039wzx6Kn4dQQPsTo
TXN-146000,2025-07-05 18:00:00,Store,MAD-001,SKU-3765,5,123.63,
TXN-427908,2025-03-13 19:00:00,Store,BCN-002,SKU-2163,-2,-35.62,003Iz3n2HQa3XJA2wC
TXN-513831,2024-08-21 13:00:00,Store,BCN-002,SKU-9036,3,98.49,003h9ID27YGycbCe3O
TXN-130863,2025-03-22T00:00:00Z,Web,WEB-000,SKU-5302,1,141.73,003HjD7q5aDgcnqs3w
TXN-259571,2024-12-17 12:00:00,Store,MAD-001,SKU-6070,1,134.16,003lCfel85lrrPVyGd
TXN-175839,2025-12-25T00:00:00Z,Web,WEB-000,SKU-2127,5,61.23,003E6Wka00NNzBBkx2
TXN-573125,2025-10-23 19:00:00,Store,MAD-001,SKU-2034,2,162.99,
TXN-904837,2025-11-22 15:00:00,Store,COR-003,SKU-8999,5,97.47,003wDs6Yrwj4dLoTwL
TXN-830726,2025-07-15 20:00:00,Store,MAD-001,SKU-1176,3,169.27,003OoufRnpJmicEwTj
TXN-808375,2024-12-11 13:00:00,Store,MAD-001,SKU-6426,3,161.32,003pyE7n3Gqzn80fdO
TXN-529692,2025-10-15T00:00:00Z,Web,WEB-000,SKU-8766,3,191.3,003qgnc3uKHsZW0Bda
TXN-959290,2024-07-29 16:00:00,Store,BCN-002,SKU-8148,5,118.75,003t905XK1EHyQX2Sk
TXN-278147,2025-06-23 14:00:00,Store,COR-003,SKU-7770,1,154.36,003GnvZY80NdBmssYg
TXN-633699,2025-01-18 10:00:00,Store,COR-003,SKU-9758,2,154.05,
TXN-859340,2024-08-30 11:00:00,Store,MAD-001,SKU-9017,3,39.9,003B9C4Lqr6jLA9ANl
TXN-751681,2024-08-25 13:00:00,Store,COR-003,SKU-5592,4,139.29,003kWhRSJjT7kNOBlk
TXN-750757,2024-02-29T00:00:00Z,Web,WEB-000,SKU-7877,3,122.75,003OZnxuzLUmGBMV4t
TXN-942855,2024-01-03T00:00:00Z,Web,WEB-000,SKU-1397,1,62.94,0037Pvb4J1cmKdzZIV
TXN-622342,2024-11-06T00:00:00Z,Web,WEB-000,SKU-7148,4,73.12,003sAjpBg69017ToIE
TXN-713933,2024-06-01T00:00:00Z,Web,WEB-000,SKU-2597,1,175.3,
TXN-482072,2025-03-24T00:00:00Z,Web,WEB-000,SKU-5566,3,190.32,
TXN-530774,2024-11-28T00:00:00Z,Web,WEB-000,SKU-4595,2,12.02,003LAiTv5rOXvHjgxC
TXN-301906,2025-07-31 19:00:00,Store,BCN-002,SKU-8474,2,125.48,
TXN-496769,2024-03-01 17:00:00,Store,MAD-001,SKU-7993,5,130.44,003pXluTdw07tTT9xx
TXN-891017,2025-07-23T00:00:00Z,Web,WEB-000,SKU-8293,3,199.07,0037LJGp0GnYw619AF
TXN-133067,2024-05-26 18:00:00,Store,BCN-002,SKU-6449,2,69.93,003jdjh77Dou8Qp2No
TXN-364810,2025-07-25 17:00:00,Store,COR-003,SKU-8175,4,14.78,003mrFFSHsFHcpocIY
TXN-922195,2024-06-03T00:00:00Z,Web,WEB-000,SKU-4533,3,19.59,
TXN-135632,2025-01-05T00:00:00Z,Web,WEB-000,SKU-5798,2,37.11,
TXN-488380,2025-01-13 12:00:00,Store,COR-003,SKU-4565,3,167.83,00359krhPGD1584hEg
TXN-335691,2025-05-17 14:00:00,Store,BCN-002,SKU-7610,4,52.2,
TXN-473920,2024-10-08T00:00:00Z,Web,WEB-000,SKU-5700,1,172.33,003Ssgh0wZydZq3CyI
TXN-811661,2025-04-15T00:00:00Z,Web,WEB-000,SKU-5154,3,160.47,0030vLdGM8FAkNZ7tv
TXN-685482,2025-05-18 12:00:00,Store,BCN-002,SKU-3021,2,29.1,0030ux8RtypzZKtv4Y
TXN-232673,2024-11-08 15:00:00,Store,COR-003,SKU-2195,2,161.75,003UgvaU9niH6ppVOv
TXN-172280,2025-06-29 15:00:00,Store,MAD-001,SKU-1020,2,69.42,
TXN-880233,2025-05-27T00:00:00Z,Web,WEB-000,SKU-4726,3,67.18,003TwpGprkOlw4xiQv
TXN-404704,2025-05-20 18:00:00,Store,MAD-001,SKU-1111,4,68.86,
TXN-914932,2025-12-12 17:00:00,Store,BCN-002,SKU-4816,5,184.03,003CYrPyD6ICzvW5Gp
TXN-272950,2024-07-31 12:00:00,Store,COR-003,SKU-5761,4,127.31,003OoufRnpJmicEwTj
TXN-420102,2025-08-16 15:00:00,Store,COR-003,SKU-6943,3,89.73,003C21U9I0taSfPPO2
TXN-904158,2024-10-26T00:00:00Z,Web,WEB-000,SKU-6847,5,42.93,003NPZ4vhAaLIpjIg4
TXN-149921,2024-04-01T00:00:00Z,Web,WEB-000,SKU-9361,2,147.09,
TXN-941847,2025-08-26 12:00:00,Store,BCN-002,SKU-3075,1,172.3,
TXN-305217,2024-04-15 10:00:00,Store,COR-003,SKU-4401,2,154.56,
TXN-843713,2025-03-29 16:00:00,Store,MAD-001,SKU-5728,1,76.68,003DrtXUpSmPsgMN98
TXN-977956,2025-05-28 13:00:00,Store,BCN-002,SKU-7569,2,55.7,003ejvxxnAN9yamjhP
TXN-382614,2024-03-21 20:00:00,Store,MAD-001,SKU-9791,2,45.86,0032CvvDefRNiSuMSx
TXN-583898,2024-08-18T00:00:00Z,Web,WEB-000,SKU-6268,-3,-180.49,
TXN-112247,2024-04-08 15:00:00,Store,COR-003,SKU-4101,5,101.9,003rEAPe19ASDKpEkP
TXN-386254,2024-09-16T00:00:00Z,Web,WEB-000,SKU-5233,2,166.09,003lKfkGI6PFIziy1S
TXN-340264,2024-06-21 13:00:00,Store,MAD-001,SKU-6360,4,140.37,003qDfwVEBlKtLs8FQ
TXN-772038,2024-05-03T00:00:00Z,Web,WEB-000,SKU-7137,3,108.2,0037spIOuxjmdYYJkK
TXN-232431,2024-11-07 15:00:00,Store,MAD-001,SKU-7115,1,143.81,003rdhZAmVG2JNjUjF
TXN-897212,2024-12-13 11:00:00,Store,MAD-001,SKU-7293,4,42.39,
TXN-712122,2024-02-22 19:00:00,Store,COR-003,SKU-5169,3,101.62,003Wp5svgQCvenIeA3
TXN-534994,2024-02-11 19:00:00,Store,MAD-001,SKU-7277,5,60.82,
TXN-867090,2025-06-21 16:00:00,Store,MAD-001,SKU-6128,5,125.75,
TXN-169940,2025-11-17 16:00:00,Store,MAD-001,SKU-6763,2,31.66,003eAJ17A2f9EDEreP
TXN-402270,2025-03-15 15:00:00,Store,MAD-001,SKU-6178,-4,-30.49,003cVmndVj1PqDNeX4
TXN-140254,2025-05-29 12:00:00,Store,COR-003,SKU-8503,3,182.2,003XsVfqL4yNgDR6kG
TXN-661949,2025-08-14 20:00:00,Store,BCN-002,SKU-7497,1,129.58,003yZ2adUiWw7IR8tA
TXN-297123,2024-04-10T00:00:00Z,Web,WEB-000,SKU-6830,3,81.44,
TXN-518152,2024-05-28 13:00:00,Store,BCN-002,SKU-2412,1,84.66,003JYxO6COx7t7drdF
TXN-299880,2025-03-15T00:00:00Z,Web,WEB-000,SKU-8783,1,25.75,003Yfgnk1RTN8QoTPo
TXN-239653,2025-09-20 13:00:00,Store,BCN-002,SKU-3211,5,119.01,003Kq3TLIMQzbEaZph
TXN-391066,2025-09-02 12:00:00,Store,BCN-002,SKU-7207,5,22.23,003LSFPOyeVuzFRrug
TXN-199214,2024-09-20T00:00:00Z,Web,WEB-000,SKU-7941,1,54.81,
TXN-692552,2024-04-28T00:00:00Z,Web,WEB-000,SKU-7110,2,159.49,003tKpXnxDZpG5CKrQ
TXN-203263,2025-02-03 12:00:00,Store,COR-003,SKU-5061,5,182.11,00359krhPGD1584hEg
TXN-560659,2024-06-11T00:00:00Z,Web,WEB-000,SKU-9395,2,78.91,003IvTq0JqvT1dTtw1
TXN-561520,2025-07-16T00:00:00Z,Web,WEB-000,SKU-1172,5,58.92,003Dv9BNN25l3mDwT6
TXN-108161,2025-10-27 20:00:00,Store,MAD-001,SKU-4900,5,124.23,003fhQ2zPShhFdjweR
TXN-808325,2024-05-06 12:00:00,Store,COR-003,SKU-6775,2,139.9,
TXN-674426,2024-04-15 15:00:00,Store,COR-003,SKU-6870,2,142.38,003TGs3HYX32U95YkO
TXN-473133,2025-03-07 12:00:00,Store,BCN-002,SKU-6205,3,127.88,
TXN-644641,2025-05-26T00:00:00Z,Web,WEB-000,SKU-8039,1,115.02,003zDMczzwAvI5LIiN
TXN-737587,2024-09-06 15:00:00,Store,COR-003,SKU-9174,2,131.13,003lcH7q4auPpT5xGo
TXN-673326,2024-03-11T00:00:00Z,Web,WEB-000,SKU-3653,3,164.85,
TXN-354834,2024-12-24 11:00:00,Store,MAD-001,SKU-1029,2,107.69,003FmLgfyeW4Jj3EO2
TXN-652039,2025-08-28 16:00:00,Store,BCN-002,SKU-1128,5,59.22,0032z7F8OdLC71oAs4
TXN-627569,2024-06-23T00:00:00Z,Web,WEB-000,SKU-5571,3,53.94,0037spIOuxjmdYYJkK
TXN-255833,2024-10-23 15:00:00,Store,BCN-002,SKU-5594,1,194.78,0033N8XfR76EoXxEBm
TXN-665777,2025-01-27 11:00:00,Store,MAD-001,SKU-1827,-1,-48.43,
TXN-772062,2024-12-02 12:00:00,Store,COR-003,SKU-8274,4,128.6,003A19Qg1pgss7HCeQ
TXN-175384,2025-10-12 19:00:00,Store,COR-003,SKU-2361,5,174.71,
TXN-810441,2024-10-05T00:00:00Z,Web,WEB-000,SKU-7214,3,178.13,003VRCAJp83Ex2aTKd
TXN-362872,2024-04-19T00:00:00Z,Web,WEB-000,SKU-1442,4,86.4,0032mavHUX1XZoX8c8
TXN-700502,2024-04-07 12:00:00,Store,BCN-002,SKU-3970,4,155.97,003mro6PSJhpeCvDtd
TXN-782141,2024-01-22 13:00:00,Store,BCN-002,SKU-7738,1,38.64,003eLHmSyWn5zZN2Wq
TXN-383130,2025-11-02T00:00:00Z,Web,WEB-000,SKU-8634,5,140.32,003tIWiz9RwCQeBMqV
TXN-397686,2024-09-04T00:00:00Z,Web,WEB-000,SKU-8157,3,23.42,
TXN-882795,2025-03-31T00:00:00Z,Web,WEB-000,SKU-4300,2,156.84,003IvaBsyai2AaOb1U
TXN-861685,2024-03-22T00:00:00Z,Web,WEB-000,SKU-9314,4,113.76,
TXN-903160,2025-07-13 16:00:00,Store,MAD-001,SKU-6642,4,69.83,003CLcC5KI6qpTbHJJ
TXN-773887,2025-10-23 19:00:00,Store,BCN-002,SKU-1490,1,138.64,003kSnAhtonRnS4kDU
TXN-564781,2024-06-28 15:00:00,Store,MAD-001,SKU-4954,4,110.04,003N1fUmwF4X4UuWGE
TXN-518990,2025-05-20T00:00:00Z,Web,WEB-000,SKU-6066,1,140.27,
TXN-501083,2024-04-07T00:00:00Z,Web,WEB-000,SKU-6679,1,37.42,
TXN-615260,2024-03-26 12:00:00,Store,BCN-002,SKU-5405,5,157.96,003FawnXJRYcErVvGo
TXN-543551,2024-08-04 20:00:00,Store,COR-003,SKU-2405,2,77.39,0030xQQWgWmjeY9dkh
TXN-962152,2025-05-10 16:00:00,Store,BCN-002,SKU-3121,5,160.51,
TXN-868722,2024-08-30 17:00:00,Store,COR-003,SKU-1030,3,102.7,
TXN-143746,2024-09-11 11:00:00,Store,BCN-002,SKU-3542,4,21.32,0031zGb23segMdT9xU
TXN-795496,2025-04-06T00:00:00Z,Web,WEB-000,SKU-8958,2,41.8,003HD75UIH3GkE4Ynr
TXN-453882,2024-09-13 10:00:00,Store,COR-003,SKU-1970,4,33.4,003rdhZAmVG2JNjUjF
TXN-373007,2025-09-16T00:00:00Z,Web,WEB-000,SKU-4509,5,151.79,003bspzRU1DZ2PDEbJ
TXN-579159,2025-07-14 19:00:00,Store,BCN-002,SKU-2792,5,113.31,
TXN-813358,2024-12-29 10:00:00,Store,COR-003,SKU-1332,5,172.04,
TXN-324621,2025-09-06 13:00:00,Store,MAD-001,SKU-4794,4,142.65,003UQ1pxFmegyeZjBt
TXN-248674,2024-06-04 10:00:00,Store,COR-003,SKU-3944,5,176.98,
TXN-247648,2025-02-18T00:00:00Z,Web,WEB-000,SKU-7261,-4,-36.67,
TXN-264406,2024-06-18 18:00:00,Store,BCN-002,SKU-8574,5,83.34,0034f7f5ZV1PyfygqA
TXN-112857,2024-01-24T00:00:00Z,Web,WEB-000,SKU-2998,2,15.86,0030xQQWgWmjeY9dkh
TXN-342820,2024-05-21 19:00:00,Store,BCN-002,SKU-2139,2,120.33,003RBH8CsqJDSlA9PD
TXN-571588,2025-12-11 18:00:00,Store,BCN-002,SKU-7972,4,177.81,003jYbyfsk9j6ZJ3KB
TXN-545652,2024-02-24T00:00:00Z,Web,WEB-000,SKU-9216,1,75.7,003Shn4GwXMdDPOVsZ
TXN-724158,2024-12-14 17:00:00,Store,MAD-001,SKU-3818,4,60.37,
TXN-113923,2025-08-07T00:00:00Z,Web,WEB-000,SKU-7776,3,171.61,003bYMuSWxF3m2XObi
TXN-927063,2024-11-16 15:00:00,Store,COR-003,SKU-2460,2,137.22,003wl0fqv1DDpxqsgG
TXN-390021,2025-09-18T00:00:00Z,Web,WEB-000,SKU-2988,3,119.91,003IpRxicY07mKWAWq
TXN-675064,2025-12-11T00:00:00Z,Web,WEB-000,SKU-1497,1,191.72,003G7Tc2GnwUzpreKA
TXN-757165,2024-01-19 13:00:00,Store,BCN-002,SKU-9472,4,194.77,
TXN-891954,2024-09-12 11:00:00,Store,MAD-001,SKU-5844,1,177.13,003DsF0UiRhHDONaoz
TXN-605539,2025-04-23T00:00:00Z,Web,WEB-000,SKU-5965,4,35.96,
TXN-534939,2024-08-11T00:00:00Z,Web,WEB-000,SKU-2997,-1,-60.66,003y30HzLYwK0f68L6
TXN-101600,2024-12-31 18:00:00,Store,MAD-001,SKU-6389,1,93.08,
TXN-265477,2025-05-09T00:00:00Z,Web,WEB-000,SKU-3687,4,42.77,003sAVbBjdlMuiHqMI
TXN-380880,2024-04-15 13:00:00,Store,BCN-002,SKU-4830,5,87.55,003rEAPe19ASDKpEkP
TXN-465699,2025-02-16T00:00:00Z,Web,WEB-000,SKU-8562,1,51.82,
TXN-807193,2024-10-28 15:00:00,Store,MAD-001,SKU-4416,-4,-110.31,003RbbweA9UYswewCm
TXN-289874,2025-08-18T00:00:00Z,Web,WEB-000,SKU-2171,5,84.69,003AzOoAMUnuiS8mGs
TXN-756588,2025-07-18 13:00:00,Store,BCN-002,SKU-4300,1,31.3,
TXN-443910,2025-05-07 15:00:00,Store,MAD-001,SKU-8408,4,120.87,003sySj5OFiF26x7Es
TXN-134050,2025-04-11 15:00:00,Store,BCN-002,SKU-5032,5,35.82,003gcbF5p0TeIWYyMD
TXN-940976,2024-06-29 15:00:00,Store,COR-003,SKU-2249,2,72.7,
TXN-483546,2024-02-26 16:00:00,Store,BCN-002,SKU-9149,5,175.06,003eHtHzjyfP64ZHVV
TXN-872932,2024-07-31T00:00:00Z,Web,WEB-000,SKU-9251,3,151.68,003dc6R2r9XYgfmSKy
TXN-202444,2025-12-31T00:00:00Z,Web,WEB-000,SKU-7470,3,60.7,003enmQjfwlKGSaZqZ
TXN-445820,2025-06-14 11:00:00,Store,COR-003,SKU-4546,3,26.06,003xAzGrtMEYJ4C0S5
TXN-382157,2024-02-26T00:00:00Z,Web,WEB-000,SKU-9842,2,11.11,003Z5KCeXY0c42hVkz
